UniqueID ,Customer problems,Customer comments after the ticket is closed,problem_text,comment_text,problem_category,comment_category
250612.0005447,"vi tra sao toi chua xai lan nao, chi moi mo vai ngay, toi tu dong dong lai, gio toi vao vi tra sao mo lai nhung kg thay "" mso lai nam o dau het"" toi alo tong dai 1900545441 bi ket kg co nv bat may ( 2 lan roi ). sdt cua toi 0886601930/ 0947088806. yeu cau mo gap","Toi da yeu cau dong tat ca chu tiet account cua toi voi bank vi toi dang rut khoi momo, da may ngay troi qua cac thong tin ve bank cua toi lien ket boi momo van chua go bo. Yeu cau su ly dum som di ban oi. Toi kg co nhu cau dum momo nua
",vi tra sao toi chua xai lan nao chi moi mo vai ngay toi tu dong dong lai gio toi vao vi tra sao mo lai nhung kg thay mso lai nam o dau het toi alo tong dai 1900545441 bi ket kg co nv bat may 2 lan roi sdt cua toi 0886601930 0947088806 yeu cau mo gap,toi da yeu cau dong tat ca chu tiet account cua toi voi bank vi toi dang rut khoi momo da may ngay troi qua cac thong tin ve bank cua toi lien ket boi momo van chua go bo yeu cau su ly dum som di ban oi toi kg co nhu cau dum momo nua,Other / Unclear,Unresolved / Not solved
250612.0005574,Thanh toán vay nhanh rồi nhưng vẫn nhận được thông báo trễ hẹn,"Nhưng có cái giải quyết quá lâu, gần 1 tuần",thanh toán vay nhanh rồi nhưng vẫn nhận được thông báo trễ hẹn,nhưng có cái giải quyết quá lâu gần 1 tuần,Loan / BNPL / Debt issues,Dissatisfied / Complaint
250612.0001991,Hoá đơn tôi vay bên HD saigon tôi đã trả vào ngày 6/6/2025. Sao giờ nó lại trừ tiền trong ví của tôi.,Tốt,hoá đơn tôi vay bên hd saigon tôi đã trả vào ngày 6 6 2025 sao giờ nó lại trừ tiền trong ví của tôi,tốt,Money missing / Deducted but not received,Other
250612.0005461,"Lịch sử giao dịch mã giao dịch 90408820066 tôi đã thanh toán mấy ngày rồi. Nhưng bên MIRAE ASSET vẫn chưa nhận được, và bên MoMo vẫn thông báo cần thanh toán. Mong MoMo xử lý sớm giúp ạ. Xin cảm ơn!","Cuối cùng cũng được giải quyết, cảm ơn MoMo đã tiếp nhận và xử lý. Mong rằng MoMo sẽ khắc phục những lỗi này trong thời gian sớm nhất",lịch sử giao dịch mã giao dịch 90408820066 tôi đã thanh toán mấy ngày rồi nhưng bên mirae asset vẫn chưa nhận được và bên momo vẫn thông báo cần thanh toán mong momo xử lý sớm giúp ạ xin cảm ơn,cuối cùng cũng được giải quyết cảm ơn momo đã tiếp nhận và xử lý mong rằng momo sẽ khắc phục những lỗi này trong thời gian sớm nhất,Money missing / Deducted but not received,Neutral / Acknowledged
250612.0004154,"Nội dung KH: Tôi k nhận được dung lượng để sử dụng
 Hỗ trợ thêm từ: 250610.0001109",Đăng ký bên momo mà momo k giải quyết mà kêu tôi phải tự đi gọi bên nhà mạng để giải quyết là thế nào rất bực mình,nội dung kh tôi k nhận được dung lượng để sử dụng hỗ trợ thêm từ 250610 0001109,đăng ký bên momo mà momo k giải quyết mà kêu tôi phải tự đi gọi bên nhà mạng để giải quyết là thế nào rất bực mình,Other / Unclear,Dissatisfied / Complaint
250612.0012199,Tôi muốn huy đơn mua hàng bên TikTok ,Ok ,tôi muốn huy đơn mua hàng bên tiktok,ok,Partner platform issues,Neutral / Acknowledged
250612.0007341,Không nhận được mã thẻ,Sao tôi vẫn chưa nhận được mã thẻ ở mail zeroone273@gmail.com,không nhận được mã thẻ,sao tôi vẫn chưa nhận được mã thẻ ở mail zeroone273 gmail com,Card / Top-up / Voucher issues,Unresolved / Not solved
250612.0002802,Báo chờ xử lý vì sao.,Tuyệt vời!,báo chờ xử lý vì sao,tuyệt vời,Transaction pending / Held,Resolved / Very satisfied
250612.0011332,Số điện thoại bị mất lâu cần chuyển tiền từ tài khoản cũ ,Hiện tại tôi không còn sử dụng số 0389090730,số điện thoại bị mất lâu cần chuyển tiền từ tài khoản cũ,hiện tại tôi không còn sử dụng số 0389090730,Transfer issues / Recipient not received,Other
250612.0003819,Tôi muốn kiểm tra giao dịch ở số momo cũ 0902144076,"Muốn yêu cầu xem toàn bộ số dư vào giao dịch trong vòng 6 tháng qua tại momo 0902144076 . Sao kê giao dịch không thể xem được số dư tổng của ví , rất bất tiện cho khách hàng , yêu cầu cung cấp số dư tổng của ví thần tài + các giao dịch trong vòng nửa năm trở lại",tôi muốn kiểm tra giao dịch ở số momo cũ 0902144076,muốn yêu cầu xem toàn bộ số dư vào giao dịch trong vòng 6 tháng qua tại momo 0902144076 sao kê giao dịch không thể xem được số dư tổng của ví rất bất tiện cho khách hàng yêu cầu cung cấp số dư tổng của ví thần tài các giao dịch trong vòng nửa năm trở lại,Other / Unclear,Unresolved / Not solved
250612.0005922,"Nội dung KH: Đổi sang ngày 16/6 giúp c nhé
 Hỗ trợ thêm từ: 250612.0005457",Giải quyết vấn đề còn chậm . Nhưng nhân viên cskh rất kiên nhẫn và lịch sự nên cũng rất hài lòng 100 điểm cho nv cskh ,nội dung kh đổi sang ngày 16 6 giúp c nhé hỗ trợ thêm từ 250612 0005457,giải quyết vấn đề còn chậm nhưng nhân viên cskh rất kiên nhẫn và lịch sự nên cũng rất hài lòng 100 điểm cho nv cskh,Other / Unclear,Unresolved / Not solved
250612.0002913,tôi mong muốn mo mo có thể xử lý giao dịch nhanh hơn ,Ok,tôi mong muốn mo mo có thể xử lý giao dịch nhanh hơn,ok,Other / Unclear,Neutral / Acknowledged
250612.0009322,Tôi bị lừa đảo thanh toán ví trả sau,"Giải quyết khá tốt, nhân viên cskh nói chuyện dễ nghe và nhẹ nhàng",tôi bị lừa đảo thanh toán ví trả sau,giải quyết khá tốt nhân viên cskh nói chuyện dễ nghe và nhẹ nhàng,Loan / BNPL / Debt issues,Unresolved / Not solved
250612.0005624,"Nội dung KH: Thật là mắc cười, chẳng qua là hôm nay mình kt thì grap đã đc thanh toán 369k nên ko thèm đôi co thêm với các bạn thôi, chứ các bạn bảo 369k của mình đã đc hoàn về thì xem kĩ h/a mà mình cung cấp chưa? 369k hoàn về tức là tk có 796k, vậy mình nạp đt 50k thì tk phải còn 746k vậy tại sao tk chỉ còn 377k. Nếu mình ko khiếu nại các bạn cũng ko trả cho grap 369k đâu nhỉ, nếu ko để ý thì mình mất luôn. 
 Hỗ trợ thêm từ: 250604.0006379","Hỗ trợ chậm, ko hiểu vấn đề, xử lý trả lời vòng vo. ",nội dung kh thật là mắc cười chẳng qua là hôm nay mình kt thì grap đã đc thanh toán 369k nên ko thèm đôi co thêm với các bạn thôi chứ các bạn bảo 369k của mình đã đc hoàn về thì xem kĩ h a mà mình cung cấp chưa 369k hoàn về tức là tk có 796k vậy mình nạp đt 50k thì tk phải còn 746k vậy tại sao tk chỉ còn 377k nếu mình ko khiếu nại các bạn cũng ko trả cho grap 369k đâu nhỉ nếu ko để ý thì mình mất luôn hỗ trợ thêm từ 250604 0006379,hỗ trợ chậm ko hiểu vấn đề xử lý trả lời vòng vo,Other / Unclear,Unresolved / Not solved
250612.0005298,"khi đặt grab đã trừ tiền rồi mà bây giờ vẫn trừ nữa là sao ạ
đơn hàng đã rất lâu rồi
",giải quyết như thế nào chưa thấy,khi đặt grab đã trừ tiền rồi mà bây giờ vẫn trừ nữa là sao ạ đơn hàng đã rất lâu rồi,giải quyết như thế nào chưa thấy,Money missing / Deducted but not received,Unresolved / Not solved
250612.0011679,"tôi dùng số tài khoản mà trước đó tôi thực hiện giao dịch chuyển tiền từ MB bank qua Túi Thần Tài, tôi không hề biết là mỗi lần thực hiện giao dịch chuyển vào Túi Thần Tài là phải dùng 1 mã qr mới nên tôi đã dùng luôn stk hiện sẵn ở giao dịch trước đó, kết quả là tôi vẫn bị trừ tiền nhưng Túi Thần Tài của tôi không hề được nhận số tiền nào và giao dịch còn thông báo lỗi nữa. Xin đc hỗ trợ","Ngày giao dịch: 12/6/2025
Thời gian giao dịch: 19:05
Mã VA: 01MMTTT00700306
Mac giao dịch thành công: Trace 412690  ",tôi dùng số tài khoản mà trước đó tôi thực hiện giao dịch chuyển tiền từ mb bank qua túi thần tài tôi không hề biết là mỗi lần thực hiện giao dịch chuyển vào túi thần tài là phải dùng 1 mã qr mới nên tôi đã dùng luôn stk hiện sẵn ở giao dịch trước đó kết quả là tôi vẫn bị trừ tiền nhưng túi thần tài của tôi không hề được nhận số tiền nào và giao dịch còn thông báo lỗi nữa xin đc hỗ trợ,ngày giao dịch 12 6 2025 thời gian giao dịch 19 05 mã va 01mmttt00700306 mac giao dịch thành công trace 412690,Money missing / Deducted but not received,Unresolved / Not solved
250612.0010407,không nhận được tiền,Vẫn chưa nhận được tiền ,không nhận được tiền,vẫn chưa nhận được tiền,Money missing / Deducted but not received,Unresolved / Not solved
250612.0003836,"muốn đăng nhập tài khoản 0973007530 . Nhưng đã mất số điện thoại không thể nhận được mã OTP
",hãy giải quyết giúp tôi ,muốn đăng nhập tài khoản 0973007530 nhưng đã mất số điện thoại không thể nhận được mã otp,hãy giải quyết giúp tôi,Account / Identity issues,Other
250612.0004544,"90549820517
Hãy cho tôi biết stk của người giao dịch thất bại","Phản hồi quá chậm
",90549820517 hãy cho tôi biết stk của người giao dịch thất bại,phản hồi quá chậm,Failed transaction but charged,Unresolved / Not solved
250612.0009577,"Nội dung KH: Kiểm tra lại giao dịch giúp mình, mình vẫn ko nhận đc tiền
 Hỗ trợ thêm từ: 250610.0008899","Đợi thì lâu, liên tục kêu đã chuyển tiền thành công, bắt ktra ngân hàng thụ hưởng xong cuối cùng hoàn lại tiền vào Momo, là chuyển thành công dữ chưa???",nội dung kh kiểm tra lại giao dịch giúp mình mình vẫn ko nhận đc tiền hỗ trợ thêm từ 250610 0008899,đợi thì lâu liên tục kêu đã chuyển tiền thành công bắt ktra ngân hàng thụ hưởng xong cuối cùng hoàn lại tiền vào momo là chuyển thành công dữ chưa,Other / Unclear,Unresolved / Not solved
250612.0011867,"Nội dung KH: Người nhận đã liên hệ với zalopay và zalopay đã tra soát là chưa nhận được 
 Hỗ trợ thêm từ: 250608.0005109",Xử lý yêu cầu quá chậm,nội dung kh người nhận đã liên hệ với zalopay và zalopay đã tra soát là chưa nhận được hỗ trợ thêm từ 250608 0005109,xử lý yêu cầu quá chậm,Partner platform issues,Unresolved / Not solved
250612.0007501,Số tài khoản không chính xác,Lí do ngân hàng ko thu hồi được số tiền chuyển nhầm là gì?,số tài khoản không chính xác,lí do ngân hàng ko thu hồi được số tiền chuyển nhầm là gì,Account / Identity issues,Unresolved / Not solved
250612.0000202,Tôi chưa nhân được tiền hoàn mặc dù đã thông báo giao dịch thành công ,"Đợi phản hồi giải quyết vấn đề thì lâu tới lúc nhận lại được chỉ là những dòng thông báo vô nghĩa không giải quyết được vấn đề gì. Rất không hài lòng 
",tôi chưa nhân được tiền hoàn mặc dù đã thông báo giao dịch thành công,đợi phản hồi giải quyết vấn đề thì lâu tới lúc nhận lại được chỉ là những dòng thông báo vô nghĩa không giải quyết được vấn đề gì rất không hài lòng,Refund not processed,Unresolved / Not solved
250612.0000857,náy k hỗ trợ sinh trắc học,tốt,náy k hỗ trợ sinh trắc học,tốt,Account / Identity issues,Other
250606.0002432,tôi chuyển nhầm ngân hàng,dịch vụ quá tệ .y như một vụ cướp tiền vì  sơ xuất của người dùng ,tôi chuyển nhầm ngân hàng,dịch vụ quá tệ y như một vụ cướp tiền vì sơ xuất của người dùng,Transfer issues / Recipient not received,Angry / Escalation
250606.0005819,"Sao bên được nhận vẫn chưa nhận đc tiền vậy ạ ?
",Sao tôi ck tối hôm qua mà đến giờ ngta vẫn chưa nhận đc là sao vậy ? Trong khi thông tin báo ck thành công,sao bên được nhận vẫn chưa nhận đc tiền vậy ạ,sao tôi ck tối hôm qua mà đến giờ ngta vẫn chưa nhận đc là sao vậy trong khi thông tin báo ck thành công,Money missing / Deducted but not received,Unresolved / Not solved
250606.0000079,Người nhận chưa nhận được tiền ,Chưa lấy lại được tiền ,người nhận chưa nhận được tiền,chưa lấy lại được tiền,Money missing / Deducted but not received,Unresolved / Not solved
250606.0003451,Tôi muốn hoàn lại tiền lí do tk Tôi đã bị trừ tiền mà người nhận vẫn chưa thể nhận được ,Tôi cần hoàn lại tiền ngay bây giờ ,tôi muốn hoàn lại tiền lí do tk tôi đã bị trừ tiền mà người nhận vẫn chưa thể nhận được,tôi cần hoàn lại tiền ngay bây giờ,Money missing / Deducted but not received,Other
250606.0008201,vẫn chưa nhận được tiền hoàn trả do rạp hủy vé xem phim vì quốc tang,k trả tiền t vote app 1 sao 😇,vẫn chưa nhận được tiền hoàn trả do rạp hủy vé xem phim vì quốc tang,k trả tiền t vote app 1 sao,Money missing / Deducted but not received,Angry / Escalation
250606.0000173,Giao dịch thất bại nhưng không thấy hoàn tiền,"Số dư ví và tài khoản ngân hàng của mình đều bị trừ nhưng momo vẫn khẳng định đã hoàn tiền, mình đã kiểm tra và không thấy tiền đc hoàn về bất kì tài khoản nào, 1 đơn hàng của mình bị trừ 2 lần tiền",giao dịch thất bại nhưng không thấy hoàn tiền,số dư ví và tài khoản ngân hàng của mình đều bị trừ nhưng momo vẫn khẳng định đã hoàn tiền mình đã kiểm tra và không thấy tiền đc hoàn về bất kì tài khoản nào 1 đơn hàng của mình bị trừ 2 lần tiền,Refund not processed,Resolved / Very satisfied
250606.0009694,Tại sao tôi k đủ điều kiện thanh toán bằng ví trả sau momo trong khi những lần trước vẫn sử dụng bình thường,Tình trạng vẫn như vậy tôi không sử dụng thanh toán bằng ví trả sau được ,tại sao tôi k đủ điều kiện thanh toán bằng ví trả sau momo trong khi những lần trước vẫn sử dụng bình thường,tình trạng vẫn như vậy tôi không sử dụng thanh toán bằng ví trả sau được,Loan / BNPL / Debt issues,Other
